target_index,alpha_raw,alpha_clipped,alpha_shrunk,denominator,reliability,support_in_degree,support_out_degree,support_total_degree,ridge_in_degree,ridge_out_degree,ridge_total_degree,weighted_in_degree,weighted_out_degree,weighted_total_degree,val_baseline_sse,val_baseline_sae,val_static_mean_sse,val_static_mean_sae,val_best_single_sse,val_best_single_sae,val_stage2_sse,val_stage2_sae,val_correction_energy,val_baseline_err_dot_correction,val_baseline_mse,val_baseline_mae,val_static_mean_mse,val_static_mean_mae,val_best_single_mse,val_best_single_mae,val_stage2_mse,val_stage2_mae,val_stage2_mse_gain_vs_best_single_pct,val_stage2_mae_gain_vs_best_single_pct,val_stage2_mse_gain_vs_static_mean_pct,val_stage2_mae_gain_vs_static_mean_pct,val_stage2_mse_gain_vs_baseline_pct,val_stage2_mae_gain_vs_baseline_pct,val_correction_energy_share_pct,test_baseline_sse,test_baseline_sae,test_static_mean_sse,test_static_mean_sae,test_best_single_sse,test_best_single_sae,test_stage2_sse,test_stage2_sae,test_correction_energy,test_baseline_err_dot_correction,test_baseline_mse,test_baseline_mae,test_static_mean_mse,test_static_mean_mae,test_best_single_mse,test_best_single_mae,test_stage2_mse,test_stage2_mae,test_stage2_mse_gain_vs_best_single_pct,test_stage2_mae_gain_vs_best_single_pct,test_stage2_mse_gain_vs_static_mean_pct,test_stage2_mae_gain_vs_static_mean_pct,test_stage2_mse_gain_vs_baseline_pct,test_stage2_mae_gain_vs_baseline_pct,test_correction_energy_share_pct,alpha_rank_pct,weighted_degree_rank_pct,energy_rank_pct,test_gain_rank_pct,static_corridor_score,stress_corridor_score,overall_corridor_score
620,1.3689086688140917,1.0,0.8779607309060862,658.5915194957995,0.4999323831523526,428,462,890,22,75,97,1.6135585624724627,3.0107105812057853,4.624269143678248,34515.92342235958,31409.14150292962,33371.41163203076,30916.235463915276,33489.06907076107,32049.689428375103,33440.52179514811,30845.940662255394,658.5915194957995,901.5516402452448,0.21646048704570275,0.1969768557026993,0.2092828845075178,0.19388568297157383,0.21002075224990638,0.20099393831762433,0.20971629662821162,0.19344484160053804,0.14496454204319992,3.75588277948795,-0.20709391583249193,0.22737180191918344,3.1156681339570254,1.7931112208899223,0.07397585090524729,120452.36546018822,97883.15188853047,116673.20887834161,96011.04378551152,116976.08187986052,98079.43300307309,116928.2642801744,95981.9049001506,1924.016597366388,2851.5865894008953,0.3676273484354802,0.29874484778948895,0.35609315142574227,0.29303106927407313,0.3570175367463269,0.29934390871628425,0.35687159476076274,0.29294213576811273,0.040878099965118896,2.1386013751290536,-0.21860665724788747,0.030349514193397046,2.925721854070685,1.9423638815237785,0.09143076351345017,0.7610208816705336,0.8851508120649652,0.5,0.12993039443155452,0.5920340293890177,0.6925754060324826,0.5690255220417633
621,0.9440169284682852,0.9440169284682852,0.8556625886773421,743.4234470380411,0.5301862043196099,366,435,801,24,44,68,2.0405618883669376,1.9710673838853836,4.011629272252321,55079.819295343885,49180.500628862355,54419.634101385906,48834.49277506495,55170.03782909042,50077.72815679753,54423.10759354372,48743.98351327825,743.4234470380413,701.8043190241567,0.3454233098493872,0.30842677998232965,0.34128307559067017,0.3062568531448484,0.345989099369672,0.31405358316273785,0.34130485898018087,0.30568924037526496,1.353869355429096,2.6633489429536654,-0.006382792194719197,0.18533879772969108,1.1922909519343257,0.8875816838024008,0.08350454029480092,140135.11309071406,115704.13302131719,138358.36152015268,114340.54554657807,140245.64148995784,116386.25993039802,138374.954342582,114275.30640865746,1942.1127344322624,1859.4321566372969,0.4277001937772062,0.3531354777728452,0.4222774487259275,0.3489737326233582,0.4280375326263485,0.3552173672062641,0.42232809094693696,0.34877461912985114,1.333864730127666,1.8137480515337172,-0.01199264160619353,0.05705687130381861,1.2560440487122202,1.2348967796997155,0.0922907060060678,0.6020881670533643,0.8352668213457076,0.611368909512761,0.44779582366589327,0.628383604021655,0.7233178654292343,0.6241299303944315
622,1.4838990567790638,1.0,0.8922647949364417,833.4983088830146,0.5585446582340035,360,285,645,23,11,34,1.4378949776291847,0.7533493433147669,2.1912443209439516,59384.194624981144,51292.247600580566,57744.038228273064,50702.43087326549,58518.54304979342,51888.15966276359,57840.61802827254,50680.57189678354,833.4983088830149,1236.8273543784503,0.37241743568746954,0.3216702262729566,0.3621314859790354,0.3179712953621406,0.36698865548987447,0.32540738299445354,0.3627371690514784,0.3178342106711791,1.1584789815153755,2.3272896433955546,-0.1672550153449192,0.04311228496438245,2.5993054321212723,1.1925305136952267,0.09362213876502692,114333.09764012598,107021.2262496457,112843.26427111415,106595.34668544238,115016.70206181447,109608.07215984096,112803.69532015678,106429.48401446547,2081.3480621212834,1785.590683877625,0.3489510011967904,0.32663476123658836,0.3444039465252776,0.32533495301495013,0.35103740008122886,0.33452995946821273,0.34428317987644297,0.3248287308772386,1.9240742448590904,2.899958080405031,0.03506540794699731,0.15560029225886682,1.3376724251652228,0.5529204401002455,0.09890727695253371,0.8480278422273781,0.37935034802784223,0.7018561484918794,0.6206496519721578,0.6160092807424594,0.5406032482598608,0.6374709976798144
623,1.17147988305186,1.0,0.9219360064829892,1400.6919268868112,0.6801252950013885,440,336,776,30,11,41,1.9511048812419176,0.35843300074338913,2.3095378819853067,75735.47559741914,45961.31783337798,73854.4027221977,45650.53776688082,74385.70251779644,47172.603941614274,73900.43893014715,45578.392291846685,1400.6919268868116,1640.8824147010464,0.4749615918963171,0.28823824649670116,0.4631647772564074,0.2862892444742175,0.4664967296169253,0.2958346123169669,0.4634534851629738,0.2858367969336161,0.6523613694892394,3.3795286173745045,-0.06233373536661411,0.15803860932056976,2.4229552304211333,0.8331474369805961,0.15733178165866618,201927.57240250948,97790.71027062763,199675.80568942532,96875.46778373444,201156.7962448335,100127.73473377246,199668.67790813858,96751.15308147576,2541.4708380265097,2396.6186570468085,0.6162942316220745,0.29846271080741416,0.6094217138191759,0.29566933960754965,0.613941779729568,0.3055954400264078,0.6093999594324964,0.2952899241914364,0.7397802930226091,3.372274086969645,0.003569676988234378,0.1283242343006745,1.118665701516072,1.0630428864612913,0.12077266874204733,0.962877030162413,0.419953596287703,0.9060324825986079,0.27610208816705334,0.5529775715390565,0.6629930394431555,0.6412412993039444
624,1.189258764449013,1.0,0.858143653638887,474.5585229265841,0.4187300072657192,408,508,916,22,21,43,1.3601175844669342,1.3021210283041,2.6622386127710342,17862.644086283733,24028.860841173213,17208.456855194483,23775.638296208694,17683.31471137201,25045.436588381184,17243.48798904084,23673.97609814664,474.558522926584,564.3728826344176,0.11202240170507058,0.15069273555823057,0.10791978260582533,0.14910469531537662,0.11089776936190555,0.15706800991108008,0.10813947414359347,0.14846713888562763,2.487241388337235,5.475889731029006,-0.2035692923609401,0.42758977401783327,3.466206314429833,1.4769103927660325,0.05330446794199156,78450.73609986722,72287.41813074588,76687.92990331727,71619.00343841116,77923.14072607968,74475.46213538176,76762.49441308969,71425.65294330136,1441.6852408506663,1602.2457496667755,0.2394360292138735,0.22062523845940119,0.23405584622313358,0.2185851994775221,0.23782577865904778,0.22730327099625747,0.23428342127249271,0.21799508296495435,1.4894757862365553,4.095052389922,-0.09723108951620901,0.2699709376381869,2.151976859246306,1.1921371792333872,0.06851000271903969,0.6148491879350348,0.5568445475638051,0.2122969837587007,0.5,0.55723124516628,0.3845707656612529,0.4709976798143852
625,1.1182947467212574,1.0,0.8686331307559849,565.0533350965139,0.4617116463960596,351,493,844,38,28,66,1.4277030220255256,1.389978900551796,2.8176819225773215,25483.85833233024,36131.55512249749,24785.11927718119,35565.36271234322,25197.013447297464,36543.897951102816,24812.432436297637,35541.791999565205,565.0533350965138,631.896176255758,0.15981749405685733,0.2265926344728169,0.15543547610112626,0.22304185927367565,0.15801859727634873,0.229178569330115,0.1556067657303434,0.2228940397323726,1.5262960104546606,2.7421977613840447,-0.11019982922412178,0.06627434948059444,2.6347105186218838,1.6322660924302979,0.06346923705093206,52381.791374316956,76120.19945038925,51679.479563787834,75437.5940889616,52830.60929598677,77241.96736973454,51652.39229291754,75345.05813064543,1045.9050281352295,874.1084135759289,0.15987215357431436,0.2323231011646317,0.1577286586940492,0.2302397514679217,0.16124197094438777,0.23574679952184827,0.15764598683012726,0.22995732655363507,2.230178714139364,2.45580130035939,0.05241397765405547,0.12266557468290658,1.3924668520539443,1.0183122552759678,0.04970221952131649,0.6809744779582366,0.5951276102088167,0.35266821345707655,0.6925754060324826,0.6562258313998454,0.4738979118329466,0.5803364269141531
626,0.8840135027868329,0.8840135027868329,0.8081848339918855,453.7569174747725,0.4078616386587864,330,345,675,27,13,40,1.1587950494140387,0.872917827218771,2.0317128766328096,25213.731826699506,40001.047565191984,24865.23425262817,39896.696005797945,25185.60806838125,40778.850755245425,24861.739021757654,39776.208306937246,453.75691747477265,401.12724203062965,0.1581234436251976,0.2508594694786774,0.15593790294895252,0.25020504719670594,0.1579470704669705,0.2557373241222997,0.15591598322896383,0.24944942998029077,1.2859290343288896,2.458731498653645,0.014056697938194349,0.30199919021662547,1.3960361257158929,0.5620834251610591,0.050967941555087805,70831.00856841747,95616.12491508343,70548.67507135696,95956.97065588861,71688.57384228989,98106.42735183286,70435.98339806918,95634.68277734518,1076.282010346816,679.3077612786407,0.21618019511310146,0.29182575481945083,0.21531849750755983,0.2928660350616778,0.2187975322366988,0.29942629697673373,0.21497455622518427,0.2918823944518055,1.7472665127588178,2.5194522328526094,0.15973605907382765,0.33586708327755255,0.5577008972937716,-0.01940871613258942,0.05114575731649017,0.41415313225058004,0.29582366589327147,0.18097447795823665,0.5638051044083526,0.42459396751740136,0.23839907192575405,0.36368909512761016
627,0.6319934540245786,0.6319934540245786,0.6923156788231285,694.989323994533,0.5133774375674186,390,606,996,38,216,254,2.28465118072927,21.315919483080506,23.600570663809776,25936.686289999994,27947.55928895084,25753.218198906565,28317.832293155923,26753.194713743906,30258.106118492404,25661.625563966838,27898.425841270684,694.9893239945335,439.2287033815119,0.1626573242148304,0.17526815729073125,0.16150673664776843,0.1775902587118448,0.1677779118612276,0.1897583416020244,0.16093232969575832,0.17496002559496465,4.080145049803327,7.79850618535437,0.3556551038876098,1.4810683513603804,1.060508358537717,0.17580586258773617,0.07806420989434881,86549.08503723585,72882.41355518127,85244.60430423223,72876.91328373409,87165.48249545526,76380.96737934009,85286.51958734183,72272.80970919735,1687.4564425281417,1495.9685954332015,0.2641526425836137,0.22244119773409654,0.2601712945118915,0.22242441059836804,0.2660339220610389,0.23311897945154583,0.26029922229753216,0.22058065274073807,2.155627267033616,5.378509609258939,-0.04917059965460127,0.8289368296716514,1.4587854387494152,0.8364210462409679,0.08018924116726737,0.17865429234338748,0.9965197215777262,0.548723897911833,0.6716937354988399,0.6156225831399845,0.7726218097447796,0.5988979118329467
628,1.039438881629791,1.0,0.865209490899327,533.9685855134377,0.4476829535271594,361,350,711,31,17,48,1.7722732741385698,1.1134474761784077,2.8857207503169775,26293.865863360123,35743.926516828185,25717.779015169388,35331.30198609037,26210.244795157243,36352.948065613746,25733.157550583543,35281.286512089486,533.9685855134377,555.0277093515293,0.16489731250852976,0.22416169047780068,0.1612844860975403,0.2215739889755818,0.1643728978223287,0.22798106101754556,0.16138092985264613,0.22126032580830754,1.8202319295463163,2.947935753628583,-0.05979729200208776,0.141561366803229,2.132468141772622,1.2943178039516412,0.05997766339334073,77725.94644715342,83646.27245634934,75214.23227872145,82722.52737681102,75434.90652919788,84557.24897780438,75387.20774239399,82646.25422155019,1419.7978288428117,1965.7560053620716,0.2372239307035398,0.2552930964216151,0.22955803874499905,0.2524737748340018,0.23023154888538272,0.25807344765664486,0.23008596952337262,0.2522409849031588,0.06323171724938959,2.260001099084732,-0.22997703816419754,0.09220360847221681,3.0089549393258888,1.1955323356710366,0.06746989589566256,0.6577726218097448,0.6136890951276102,0.302784222737819,0.1334106728538283,0.4682907965970611,0.4582366589327146,0.42691415313225056
629,0.7394090009919397,0.7394090009919397,0.748328482896525,563.235148691699,0.4609107423811755,253,526,779,13,66,79,0.6571117034181952,2.644980913028121,3.3020926164463162,31266.692074562423,35893.38328925567,30997.004916861555,35638.8092270848,31768.31993220776,36783.17749828886,30958.80174773645,35550.39412711654,563.2351486916991,416.4611386176758,0.19608350939796823,0.22509898209697765,0.19439221425886485,0.22350246605386312,0.19922937946648456,0.2306791685373323,0.19415262986489343,0.22294798644840294,2.548193251008528,3.3514868888900904,0.12324793710738866,0.24808657159359998,0.9847230595796397,0.9555776878848852,0.06326501048192995,48320.5325698981,58789.93469530612,47408.68909757114,57928.74356694694,48191.01119868867,59734.916398668254,47507.93398068017,57877.55976637278,691.5420639952497,801.6927658294137,0.14747696482169312,0.17943016497981407,0.14469396760417017,0.1768017615457654,0.14708165836107245,0.18231430192971804,0.1449968685317175,0.17664554572703872,1.4174369888031686,3.1093316008003664,-0.209339015691356,0.08835648319388954,1.6816838432864225,1.5519236986092135,0.03286261615377969,0.2865429234338747,0.722737819025522,0.3503480278422274,0.4767981438515081,0.49535962877030165,0.5365429234338748,0.45910672853828305
630,1.3733734471555394,1.0,0.8874343027220297,769.4611374043078,0.5387512528178887,383,371,754,31,2,33,1.7049401085823774,0.05294033885002136,1.7578804474323988,42654.19362066014,37858.54164528637,41310.13978687214,36938.59352950251,41614.55390601371,38216.84701449005,41384.56904494052,36916.23547249893,769.4611374043079,1056.7574947291762,0.2674982040228034,0.2374231239043145,0.2590692089784777,0.23165383259019737,0.26097828809209883,0.239670172426814,0.2595359788589989,0.23151361800433304,0.5526548754856457,3.4032413545209286,-0.18017188625452077,0.06052763483191436,2.976552755892806,2.4890186780471684,0.08642920640943075,107295.2074240535,88115.55509585119,104346.81994494805,86488.58422041603,105252.32408265976,88776.15892935533,104512.18767644551,86447.37047455425,1666.9512589758117,2307.669335142112,0.32747096708679285,0.2689335967130921,0.31847232378939605,0.2639679907108117,0.32123597300352746,0.2709497965174679,0.3189770353441666,0.2638422040560426,0.7032019603035102,2.623213802992141,-0.1584789374364338,0.047652237845343004,2.593796884709788,1.8931783604862047,0.07921481891397744,0.8132250580046404,0.1937354988399072,0.6299303944315545,0.2633410672853828,0.42343387470997684,0.4118329466357309,0.47505800464037123
631,1.8526107259335365,1.0,0.8901419815327214,804.6628491315563,0.5498462265923504,309,324,633,29,22,51,1.5284913321956992,1.0020885141566396,2.530579846352339,60795.19119103847,47847.14272650448,58618.39985850517,47391.754985204665,58281.722526983845,48569.4600184469,58778.85052284711,47346.283570475876,804.6628491315563,1490.7270250613594,0.38126625019465227,0.30006486257340254,0.36761488974077594,0.29720897918676414,0.3655034776175487,0.3045947472559634,0.36862112760164,0.2969238132806284,-0.8529740960094282,2.518406520283433,-0.2737206486858074,0.09594794441138244,3.316612101531777,1.0467901059244398,0.09038321507984003,106268.7214858167,93325.7766979225,104570.916719046,92965.72200159787,106036.66875488019,95205.75836660154,104636.91339719977,92842.00522467008,1232.4549075164182,1465.1298091458948,0.32433807465883113,0.28483548411076065,0.31915627966307136,0.2837365770631833,0.3236298367604264,0.29057329318842645,0.3193577052116899,0.2833589865485829,1.3200672692916895,2.482783796364021,-0.06311188638718274,0.13307784231016437,1.5355488104133526,0.5183685476503417,0.058567214723806466,0.8317865429234339,0.5023201856148491,0.6670533642691415,0.4431554524361949,0.5924207269914926,0.5846867749419953,0.6110788863109049
632,1.316577400123721,1.0,0.9072658721437664,1074.8940894818522,0.6200130116985065,484,394,878,32,37,69,2.0069364914670587,1.6767822578549385,3.683718749321997,89532.14115019857,69521.3658195883,87776.67266756498,68627.97886434151,87719.41013008659,69463.4787618313,87849.02885213897,68635.62927700114,1074.8940894818525,1415.1812657383718,0.5614849309539847,0.43599090545096014,0.5504758219669689,0.43038818774045196,0.5501167101274745,0.4356278770433932,0.5509295909350478,0.4304361659454717,-0.14776515466779466,1.1917765991372362,-0.08243213415940803,-0.011147658413120999,1.8798972932368718,1.2740493978292975,0.12073675798819364,182727.26353290756,141132.01402287732,178556.33742853123,138518.3571326373,179347.52848862845,140578.71702137776,178753.97736012388,138608.11890578293,2248.152521700069,3209.5393241619877,0.557693816330048,0.43074279111387015,0.5449639168514113,0.42276576427335827,0.5473786761665825,0.4290540977554502,0.5455671249637535,0.423039722219525,0.3309502692936011,1.4017755726815708,-0.11068771595507794,-0.06480135557750782,2.1744353283483133,1.7883221851317688,0.10683395446540578,0.9245939675174014,0.8016241299303944,0.8445475638051044,0.1716937354988399,0.6326372776488786,0.8230858468677494,0.685614849187935
633,0.8287698382592785,0.8287698382592785,0.7890632866373738,549.3070200179831,0.4546954875038757,388,453,841,30,17,47,1.3114845333620906,1.0465151853859425,2.357999718748033,22148.62754204162,34004.66531724902,21787.43639741463,33651.01993928477,22536.38241860893,34979.51662307116,21772.196883934263,33561.11060555396,549.3070200179832,455.24909013498996,0.13890118617074065,0.21325422258961105,0.13663604001990912,0.21103639837500485,0.14133292205128017,0.2193678295145442,0.13654046811618417,0.21047254794773454,3.390897085788083,4.054961744616203,0.06994633605527431,0.26718160071532454,1.6995665189314015,1.3043936987965747,0.06170054276612225,64944.06815143162,86223.96215507807,63813.10609241012,85343.69271090301,64817.49914585779,87341.40053434647,63870.7575036407,85244.38461378915,1086.9224289667138,1108.942266849038,0.1982129240875318,0.2631603493843334,0.1947611647023944,0.26047371786460777,0.19782662841176443,0.26657083374336626,0.19493712003015645,0.2601706240043863,1.460626612709407,2.400941486772557,-0.09034415461157998,0.11636255001321381,1.6526692557790714,1.1360850473643251,0.05165139827605967,0.3700696055684455,0.43155452436194897,0.32830626450116007,0.48839907192575405,0.43000773395204944,0.3799303944315545,0.4045823665893271
634,0.5330234945675686,0.5330234945675686,0.6431702496348918,674.5438884009628,0.5059154192090471,485,491,976,48,13,61,2.5512990187853575,0.7784625925123692,3.3297616112977266,18345.312916744733,26493.442024227334,18300.761309767535,26637.77098056767,19301.171809752686,28435.596702373616,18161.84924765638,26278.95996607025,674.5438884009632,359.5477406346771,0.11504937359989423,0.16614891897593903,0.11476997610480343,0.16705405240673082,0.12104387297908317,0.17832879730065734,0.11389881376465219,0.16480383281952546,5.902867314618787,7.584285143991172,0.759050728873311,1.3470008986831985,1.000057452936098,0.8095666012779544,0.07576769004799444,39155.79011502463,55587.872380296816,39144.764268327686,55662.99731012742,40624.16285862332,58415.00264284201,38866.46461999829,55108.34045799967,1229.7653958468964,620.3956260723141,0.119505658862635,0.16965729191173703,0.11947200736255886,0.16988657739442153,0.1239872145064927,0.17828585141017803,0.11862262128869484,0.16819373369591656,4.3267309771822715,5.6606385949509646,0.7109498640015379,0.9964552376464336,0.7389085858730458,0.8626556508881927,0.0584394070397359,0.13109048723897912,0.7308584686774942,0.5208816705336426,0.9025522041763341,0.5881670533642691,0.6258700696055683,0.5713457076566125
635,1.3201206731276425,1.0,0.8708006416716676,585.5847816853712,0.4705932303824616,611,401,1012,35,39,74,2.3260621232911944,2.723496589809656,5.049558713100851,31843.34757924922,36161.193228620155,30882.847208194344,35700.24240787625,31051.551695628852,36728.92634311231,30941.06093230957,35646.50783447979,585.5847816853712,773.0425761717956,0.19969990203723423,0.22677850459449725,0.19367629445235265,0.22388773334259138,0.19473429469965917,0.23033894204741315,0.1940413714900008,0.22355074650361095,0.35583008669688165,2.9470464192741264,-0.18849856596051737,0.15051599029088808,2.8335169369178668,1.42330865822484,0.06577541802466999,55901.54202290032,74114.33419444162,55101.09075140238,73415.12700476468,55327.35804249245,74208.71803324524,55108.902809303014,73369.84879807307,849.7767017736317,825.1139818534093,0.17061462918406436,0.2262010883461569,0.168171607186378,0.22406706894217174,0.16886218759916877,0.22648915309492273,0.16819545002351002,0.2239288773258896,0.3948412519926548,1.130418712793773,-0.014177682862721544,0.061674219658673396,1.4179201233350602,1.0045093226033173,0.04038204907663231,0.697215777262181,0.9048723897911833,0.3805104408352668,0.18097447795823665,0.594354215003867,0.642691415313225,0.540893271461717
636,1.271310757326115,1.0,0.8286290066547949,279.36923848943513,0.2977909088180165,359,470,829,27,130,157,1.1189535651355982,4.04843998234719,5.167393547482789,9923.91582313753,24187.177327517536,9492.954822879607,23556.470942825254,9544.416003110982,23850.845932343625,9527.137760020774,23575.943378867465,279.3692384894351,355.1651181576241,0.06223607655489621,0.15168558930060666,0.0595333811388697,0.1477302261616073,0.05985611079615055,0.1495763466557773,0.05974775336155914,0.14785234408782025,0.18102986169690044,1.152590370404301,-0.36008743093120876,-0.0826627897254794,3.9982006114125923,2.527099133451487,0.031379962423185644,106065.34046207476,107685.68578550429,103151.58187431705,106223.15637392446,103337.77843056837,106912.40161888243,103382.75358178948,106259.07459769386,1888.4251399539487,2401.0918992905067,0.3237173444125243,0.32866272885994813,0.31482439042605803,0.32419900739184876,0.3153926727175761,0.3263026223840293,0.3155299393916321,0.3243086318173585,-0.04352246768234857,0.6110862830651946,-0.22410873713413124,-0.03381393002761848,2.5291833021028114,1.3247918489854233,0.08973942980550291,0.46403712296983757,0.9106728538283063,0.024361948955916472,0.060904872389791184,0.478538283062645,0.4675174013921114,0.36499419953596285
637,1.2711220284722755,1.0,0.8646618669087476,529.1423619732284,0.4454390116719612,381,486,867,39,94,133,2.257747745141387,6.023693321272731,8.281441066414118,21914.83272712974,26758.72740845871,21098.76606541343,26289.103642960312,21374.641517278014,27485.236512603355,21147.289874419486,26234.94009507273,529.1423619732283,672.6045125020208,0.1374349834884215,0.16781260917405874,0.1323171662741661,0.1648674470886032,0.13404727020167329,0.17236878206278444,0.13262147472920108,0.1645277700122462,1.06365125550644,4.548974562970574,-0.2299841083389336,0.20603040949282422,3.50238973880035,1.9574447819981415,0.05943556106970428,73876.49102946735,69883.22841609933,71844.89333982348,68480.14966404601,72090.19500196808,70813.24709599,71955.26602619936,68393.57099551673,1406.4053318510935,1719.001515257122,0.22547517771958733,0.2132875171406489,0.21927462807593356,0.20900524240662544,0.22002330245253468,0.21612598610701117,0.21961149168070418,0.20874099947357141,0.1871668897067574,3.4169822733779003,-0.15362634871461797,0.12642885413368193,2.600590494345031,2.1316379542640327,0.06683347403371998,0.654292343387471,0.968677494199536,0.29466357308584684,0.14965197215777262,0.5908739365815933,0.6316705336426914,0.5168213457076566
638,0.9137348896180912,0.9137348896180912,0.8302331434963477,586.0061960647271,0.4707724591345019,355,406,761,41,33,74,2.1391262374818325,1.7238612556830049,3.8629874931648374,28365.81701378381,34276.38099672273,27880.9146299806,33889.332762975944,28390.929843190406,34891.47696486628,27880.639681476856,33843.93262663204,586.006196064727,535.4543068767207,0.17789118636980616,0.21495823924294305,0.1748502071416604,0.21253093494742087,0.1780486770218142,0.2188157044254608,0.1748484828509235,0.21224621605102376,1.797370373326967,3.002292907488701,0.0009861530993316352,0.13396586076636358,1.7104296064209683,1.261651193957818,0.06582275311231342,130422.69854644891,116149.25168083317,128399.3272856472,115316.19462269603,128597.81657485919,116720.8673168296,128506.69465501343,115255.6842456994,1675.3503787680893,1849.3608251882265,0.39805736200571623,0.3544940047881665,0.3918819198824568,0.35195146810814054,0.39248772028170226,0.3562386076424382,0.3922096110918224,0.35176678705714487,0.07085806141406199,1.2552880258789243,-0.08361988464889851,0.05247344242897914,1.4690724182133978,0.7693268981096953,0.07961395161194898,0.47215777262180975,0.8225058004640371,0.3839907192575406,0.1345707656612529,0.47641144624903325,0.6032482598607889,0.4533062645011601
639,1.973325909016561,1.0,0.8834795092790576,720.9859052657749,0.5225461071558815,227,313,540,26,27,53,1.5348227564245462,1.679978834465146,3.2148015908896923,56314.888805157374,42598.73282430647,54190.394356989586,41819.60764247971,54152.88194392109,43003.424757607514,54363.720720871446,41808.438632657984,720.9859052657746,1422.7401668967127,0.353168829051007,0.2671503914829575,0.33984543922454835,0.262264246202587,0.3396101867845744,0.26968834510841555,0.3409324247495952,0.2621942017400285,-0.3893399010023004,2.7788161796070137,-0.31984702443766294,0.02670759113096062,3.464746403099056,1.8552058694045257,0.08098425845743959,174943.33714413832,118401.00192832784,168946.29971758896,116258.02793246345,167945.99807470993,117743.14761766186,169374.54498858936,116290.88718480011,2627.970142634954,4312.503737002993,0.5339368381437956,0.36136647233716623,0.5156335448944872,0.35482599598490894,0.5125805683987387,0.35935866423009405,0.51694057338543,0.35492628425871703,-0.8505989605325119,1.233413971212618,-0.2534801127436789,-0.028264071669753473,3.1831976264181794,1.7821764251666126,0.12488318290006346,0.7981438515081206,0.6995359628770301,0.580046403712297,0.060904872389791184,0.5195282289249806,0.6397911832946636,0.5346577726218098
640,0.936075955943276,0.936075955943276,0.8602361135420866,905.8244999474332,0.578951728633122,292,443,735,33,6,39,1.6246492601931095,0.26707722432911396,1.8917264845222235,45427.966234965985,47016.94028003351,44637.94972093842,46312.998524916125,45365.5399738846,47243.34472968802,44639.458288662616,46287.20987509657,905.8244999474332,847.9205347051334,0.28489342661904216,0.29485839529420976,0.279938978282024,0.29044374952912483,0.28450193140355085,0.2962782506126331,0.2799484389967302,0.29028202058935737,1.6005137063065271,2.0238508938394655,-0.003379563204902685,0.055683394815573564,1.735732438967202,1.552058472096779,0.10174612968859963,213784.34380598814,159326.7640548891,211100.79724522744,158038.58176586078,214014.2908508951,159934.73022626014,211147.73754537434,158013.38617253432,2729.125078407827,2706.335802066172,0.6524817603220168,0.4862741846581975,0.6442914263027012,0.4823425803479978,0.6531835715490255,0.4881297313771491,0.6444346907210614,0.4822656819896179,1.3394214442987475,1.2013300994772649,-0.022235965358462353,0.015942685036110342,1.233301846933456,0.8243297289978873,0.12969014403726334,0.6322505800464037,0.2354988399071926,0.7668213457076566,0.44895591647331784,0.43890177880897135,0.5011600928074246,0.5208816705336426
641,0.6455066174371364,0.6455066174371364,0.7047507500092951,569.3636317127354,0.4636008407235347,447,445,892,32,16,48,2.0986317982897162,0.7167224120348692,2.8153542103245854,28423.72222958431,41319.97207739344,28258.029879178495,41261.89488994179,29010.27179160031,42311.755501842475,28188.478901167025,41105.10391879722,569.3636317127354,367.52799199861107,0.17825432865231983,0.2591308704432159,0.17721521848772387,0.25876664967101765,0.18193277011589598,0.2653506641446071,0.17677904187466778,0.2577833629264325,2.832765223079459,2.851811674400292,0.2461281919116351,0.37998974977464933,0.8276302678346469,0.5200104157712473,0.06395338822871083,141225.83749501655,132840.42186145298,141950.59349468123,133451.64225749997,145207.28691171625,136628.75014642277,141183.50848684422,132732.38550468325,2658.1558499515577,966.699919741559,0.4310291455922714,0.405436388628812,0.4332411413916192,0.40730186742327124,0.4431807516350359,0.41699857818885744,0.43089995509462664,0.40510665563251796,2.7710581958041858,2.851789713046373,0.5403887288895011,0.5389643324350364,0.02997256658067543,0.08132792357616875,0.1263176311636223,0.20069605568445475,0.5928074245939675,0.35846867749419953,0.7830626450116009,0.525522041763341,0.4756380510440835,0.4837587006960557
642,-0.0596547214005681,0.0,0.0244164637358611,19737.29913187873,0.9677011448882314,282,216,498,21,7,28,0.9311897214502096,0.19263509288430214,1.1238248143345118,563778.1350101014,140055.712265566,585870.2795985043,144781.41647908092,619567.7454315444,153208.16015657783,563847.3986548167,140039.15043084603,19737.29913187874,-1177.4230809119013,3.535634501116931,0.8783345390927026,3.6741814644698496,0.9079709542386671,3.8855091400232316,0.9608177814354921,3.5360688757702228,0.8782306744860402,8.993422783479012,8.595501513935783,3.759002924466476,3.2754659842135743,-0.012285620958686403,0.011825176176009323,2.2169788930321035,871697.4590907505,220550.80746020563,869715.341383143,221539.53356472775,883944.8342552835,228031.72149993514,871282.688660519,220449.03106956976,15380.74397955484,8681.430297278945,2.6604693423758135,0.6731333854020339,2.654419808401525,0.6761510327080518,2.6978490155755064,0.6959655529712836,2.659203439851667,0.6728227581720925,1.432458803318007,3.3252787728340376,-0.1802138243167491,0.4922383276749912,0.0475819248875893,0.046146460222878126,0.7309049035130575,0.002320185614849188,0.02320185614849188,0.9976798143851509,0.4802784222737819,0.168600154679041,0.5104408352668214,0.37587006960556846
