rank_type,split,sample_id,fold,gamma,gamma_rank_pct,lambda_value,lambda_rank_pct,gamma_ordinal_rank_pct,anchor_mse,stage3_mse,mse_gain,mse_gain_pct,sse_gain,err_dot_dyn,dyn_sq
best_sse_gain,val,1563,4,0.03922940045595169,0.9584587597832631,0.9584587812423706,0.9584587597832631,0.9584587597832631,0.32127438216687604,0.3090997346146326,0.012174647552243456,3.7894859434885513,1007.4764342432463,7934.089422039067,38585.153752284394
best_sse_gain,val,1595,4,0.05277545005083084,0.9855508729680915,0.9855508804321289,0.9855508729680915,0.9855508729680915,0.4711273604056124,0.45916821984042344,0.011959140565188986,2.5384092647246983,989.6428000505184,6266.15040247905,29903.3349040173
best_sse_gain,val,1558,4,0.03561712056398392,0.9512341962673089,0.9512342214584351,0.9512341962673089,0.9512341962673089,0.40608548378399345,0.394158908542178,0.011926575241815451,2.936961728028545,986.9479544107126,8322.689148641437,39172.35218283708
best_sse_gain,val,1564,4,0.039831437170505524,0.9596628537025887,0.9596628546714783,0.9596628537025887,0.9596628537025887,0.3211922439796292,0.3096383782261988,0.011553865753430426,3.5971808068202296,956.1054988278738,7528.680880809096,38354.95787242537
best_sse_gain,val,1556,4,0.03260687738656998,0.9452137266706803,0.9452137351036072,0.9452137266706803,0.9452137266706803,0.37674941298296855,0.36541369317155836,0.011335719811410183,3.008822156259771,938.0534858338178,8432.1885993638,38030.14187014777
best_sse_gain,val,1562,4,0.03862733393907547,0.9572546658639374,0.9572546482086182,0.9572546658639374,0.9572546658639374,0.3278448611787437,0.3181056129497367,0.009739248229006958,2.97068808520901,805.942269446783,6488.342323635204,32935.296430760834
best_sse_gain,val,1580,4,0.050969310104846954,0.9819385912101144,0.9819386005401611,0.9819385912101144,0.9819385912101144,0.38570146941624556,0.3766587122323119,0.009042757183933658,2.344496430780977,748.3062424848758,5155.267935911456,29133.048534872923
best_sse_gain,val,1611,4,0.029295602813363075,0.938591210114389,0.9385911822319031,0.938591210114389,0.938591210114389,0.386605775523784,0.3812211804270692,0.005384595096714795,1.3927870294797327,445.5860134433424,4829.660143331378,35061.95277438356
best_sse_gain,val,1610,4,0.03350994735956192,0.9470198675496688,0.9470198750495911,0.9470198675496688,0.9470198675496688,0.3869072289590356,0.3817665707191219,0.00514065823991372,1.328653965381969,425.39975066933766,4312.909771491153,33996.68567763664
best_sse_gain,val,1604,4,0.04464782029390335,0.9692956050571945,0.9692956209182739,0.9692956050571945,0.9692956050571945,0.40065965010173676,0.39644001705734944,0.0042196330443873276,1.0531714494623716,349.1830736891425,3297.0364582575367,30053.619777694847
best_sse_gain,val,1622,4,0.009999999776482582,0.45003010234798313,0.8512943983078003,0.8512944009632751,0.876580373269115,0.426868011284197,0.42297096938561274,0.0038970418985842525,0.9129383780387584,322.4880111916427,8477.937869012168,41573.74183094279
best_sse_gain,val,878,3,0.009999999776482582,0.45003010234798313,0.5291993021965027,0.5291992775436484,0.5291992775436484,0.5604236298330946,0.5565335542283656,0.003890075604728982,0.6941312602909918,321.91153644253063,8295.719830800854,24793.12453971574
best_sse_gain,val,1621,4,0.009999999776482582,0.45003010234798313,0.8549066781997681,0.8549066827212523,0.8759783263094522,0.43946354334840065,0.435857580192567,0.003605963155833669,0.8205374963208065,298.40066307154484,7853.848594191818,39383.185946165315
best_sse_gain,val,877,3,0.009999999776482582,0.45003010234798313,0.5285972356796265,0.5285972305839856,0.5285972305839856,0.5466339989267651,0.5430754315087846,0.0035585674179805515,0.6509963567885041,294.4785709727221,7566.553048115543,20458.861381768682
best_sse_gain,val,1261,4,0.034413017332553864,0.9488260084286574,0.948826014995575,0.9488260084286574,0.9488260084286574,0.3321912073565575,0.32877814787406284,0.0034130594824946514,1.0274382364465304,282.43749829539956,3023.188574832314,28226.728824977035
best_sse_gain,val,1619,4,0.009999999776482582,0.45003010234798313,0.8705599308013916,0.8705599036724865,0.8747742323901264,0.417638141062473,0.41446609194737527,0.0031720491150977193,0.7595209352833566,262.4934083725675,6963.23553364205,40090.01866090265
best_sse_gain,val,1618,4,0.009999999776482582,0.45003010234798313,0.8826008439064026,0.8826008428657435,0.8741721854304636,0.4346931203808743,0.4315688120481427,0.00312430833273164,0.718738849603635,258.5427631502098,6882.575064499174,41900.58506374401
best_sse_gain,val,876,3,0.009999999776482582,0.45003010234798313,0.5279951691627502,0.5279951836243227,0.5279951836243227,0.5450136186845053,0.5420465777992288,0.0029670408852764396,0.5443975679796701,245.52856733839144,6294.985541650176,15677.122449477283
best_sse_gain,val,1264,4,0.03170380741357803,0.9434075857916917,0.9434075951576233,0.9434075857916917,0.9434075857916917,0.33875750745649325,0.3358064642297513,0.002951043226741945,0.8711373657515026,244.20472909935052,2961.17813147873,32661.837820728717
best_sse_gain,val,1623,4,0.009999999776482582,0.45003010234798313,0.8452739119529724,0.8452739313666466,0.8771824202287778,0.4086150179757273,0.4056666013055487,0.0029484166701785886,0.7215634620540872,243.9873762906209,6514.431925000877,41474.739066720365
best_sse_gain,val,1617,4,0.009999999776482582,0.45003010234798313,0.891631543636322,0.8916315472606864,0.8735701384708007,0.4310597216067948,0.42814008311984664,0.0029196384869481506,0.6773164692968912,241.60592407193326,6418.653501878766,37850.52735328969
best_sse_gain,val,882,3,0.009999999776482582,0.45003010234798313,0.531607449054718,0.5316074653822999,0.5316074653822999,0.4804782608450388,0.4775931276163824,0.0028851332286564113,0.6004711271603,238.7505449377786,6180.112615244009,21134.886311124792
best_sse_gain,val,879,3,0.009999999776482582,0.45003010234798313,0.5298013091087341,0.5298013245033113,0.5298013245033113,0.5763265269370654,0.5735642577629619,0.0027622691741034933,0.4792889178264619,228.58329869541922,5898.816929829975,18423.433883144444
best_sse_gain,val,1265,4,0.03049970604479313,0.9409993979530403,0.9409993886947632,0.9409993979530403,0.9409993979530403,0.3206091577295343,0.3178801395087975,0.0027290182207367897,0.8511978385342903,225.83171580240742,2781.3285230989613,30499.672467690572
highest_gamma,val,1485,4,0.06000000238418579,1.0,1.0,1.0,1.0,0.48856084186037885,0.49750807886233794,-0.008947237001959096,-1.8313455020032166,-740.4017563861198,-1953.174184358526,18863.882772579702
highest_gamma,val,1486,4,0.05969897657632828,0.9993979530403372,0.9993979334831238,0.9993979530403372,0.9993979530403372,0.5073837987247503,0.5203079635117912,-0.012924164787040948,-2.547216686761446,-1069.5004844572177,-3347.91502940981,18941.815387142513
highest_gamma,val,1484,4,0.059397973120212555,0.9987959060806743,0.9987959265708923,0.9987959060806743,0.9987959060806743,0.4775687450191084,0.4866226324350154,-0.009053887415907014,-1.89582913671303,-749.2272914411369,-2016.4122188301099,19142.21715649811
highest_gamma,val,1487,4,0.059096939861774445,0.9981938591210114,0.9981938600540161,0.9981938591210114,0.9981938591210114,0.5059436289176736,0.519162788739293,-0.013219159821619364,-2.612773254976666,-1093.9119135586516,-3482.527011756847,19376.46120315648
highest_gamma,val,1483,4,0.058795906603336334,0.9975918121613486,0.9975917935371399,0.9975918121613486,0.9975918121613486,0.4802332842152575,0.491022846427646,-0.01078956221238847,-2.2467335286889876,-892.8578521995732,-2627.242333291964,19885.505002859012
highest_gamma,val,1488,4,0.05849490314722061,0.9969897652016857,0.9969897866249084,0.9969897652016857,0.9969897652016857,0.5344965804364504,0.5459935188769218,-0.011496938440471394,-2.150984470486867,-951.3946498258811,-2987.8708770161406,18433.61442330519
highest_gamma,val,1489,4,0.0581938698887825,0.9963877182420229,0.9963877201080322,0.9963877182420229,0.9963877182420229,0.5394995256131412,0.5520902141706903,-0.012590688557549079,-2.333771942290359,-1041.9046595143082,-3400.5020770455653,18481.411436353093
highest_gamma,val,1482,4,0.05789283663034439,0.9957856712823601,0.995785653591156,0.9957856712823601,0.9957856712823601,0.4717576813395946,0.4821985446701366,-0.010440863330542005,-2.2131835354316474,-864.0023223290118,-2572.288997157723,20015.47426388884
highest_gamma,val,1490,4,0.05759183317422867,0.9951836243226971,0.9951836466789246,0.9951836243226971,0.9951836243226971,0.5416314413771067,0.5548163150133304,-0.01318487363622367,-2.4342888224326336,-1091.0746631447764,-3674.451482973816,18436.418867881817
highest_gamma,val,1574,4,0.05729079991579056,0.9945815773630343,0.9945815801620483,0.9945815773630343,0.9945815773630343,0.32059387027151,0.30382905220576567,0.016764818065744314,5.229300875761049,1387.32222457647,8208.605111180741,37610.64289198433
highest_gamma,val,1491,4,0.05698976665735245,0.9939795304033715,0.9939795136451721,0.9939795304033715,0.9939795304033715,0.5418668210011595,0.5531871296173805,-0.01132030861622102,-2.08913116239623,-936.778178609522,-3088.6230616204193,17911.82861207817
highest_gamma,val,1575,4,0.056688763201236725,0.9933774834437086,0.9933775067329407,0.9933774834437086,0.9933774834437086,0.3234819828377429,0.30971952151490434,0.013762461322838537,4.254475381320303,1138.8711993875368,6989.659117138139,34701.51228370044
highest_gamma,val,1573,4,0.056387729942798615,0.9927754364840458,0.9927754402160645,0.9927754364840458,0.9927754364840458,0.32241090772080805,0.3052649697180726,0.01714593800273545,5.318039058896539,1418.8606616023644,8524.330349565282,39612.976322602786
highest_gamma,val,1492,4,0.056086696684360504,0.9921733895243829,0.9921733736991882,0.9921733895243829,0.9921733895243829,0.5306907543974841,0.5413730985730372,-0.010682344175553027,-2.0129131866412764,-883.985345215362,-2965.2310578140928,17384.371159684244
highest_gamma,val,1576,4,0.05578569322824478,0.99157134256472,0.9915713667869568,0.99157134256472,0.99157134256472,0.3328773602600529,0.3205362742601053,0.012341085999947599,3.707397219896963,1021.2495486676635,6411.693813709072,32894.26858263414
highest_gamma,val,1493,4,0.05548465996980667,0.9909692956050572,0.9909693002700806,0.9909692956050572,0.9909692956050572,0.5229274641851599,0.5337882367191125,-0.010860772533952567,-2.076917599054799,-898.7506487296487,-3069.1176327457283,17670.253281509114
highest_gamma,val,1481,4,0.05518362671136856,0.9903672486453944,0.9903672337532043,0.9903672486453944,0.9903672486453944,0.45800368131550095,0.47020403209853157,-0.012200350783030611,-2.663810637501462,-1009.6034279973464,-3249.2516534366614,24003.2125283752
highest_gamma,val,1494,4,0.05488262325525284,0.9897652016857315,0.9897652268409729,0.9897652016857315,0.9897652016857315,0.5287161937620154,0.5366656121326175,-0.007949418370602146,-1.5035322285173511,-657.8302690040655,-2063.8593377000384,16993.962046699417
highest_gamma,val,1597,4,0.05458158999681473,0.9891631547260686,0.9891631603240967,0.9891631547260686,0.9891631547260686,0.5070268976585774,0.4682530926006742,0.03877380505790323,7.647287596961531,3208.6099161516104,17016.88050927899,42514.112201519485
highest_gamma,val,1596,4,0.05428055673837662,0.9885611077664058,0.9885610938072205,0.9885611077664058,0.9885611077664058,0.4535192605184467,0.4337550383028239,0.019764222215622795,4.357967552034958,1635.528916787218,9245.36469967367,31551.039090492468
highest_gamma,val,1572,4,0.053979553282260895,0.9879590608067429,0.987959086894989,0.9879590608067429,0.9879590608067429,0.32922059168002443,0.3107915153144924,0.018429076365532038,5.597789698234792,1525.0429274005073,9255.873207601077,40623.065106849455
highest_gamma,val,1577,4,0.053678520023822784,0.9873570138470801,0.9873570203781128,0.9873570138470801,0.9873570138470801,0.3971179064349891,0.3739009757311487,0.0232169307038404,5.8463570460127725,1921.2474496042014,11318.390355035974,44160.23774050439
highest_gamma,val,1598,4,0.053377486765384674,0.9867549668874173,0.9867549538612366,0.9867549668874173,0.9867549668874173,0.5019875676582022,0.46910476480725355,0.032882802850948634,6.550521361385224,2721.1177015217036,14627.147893219733,35266.92269980964
highest_gamma,val,1495,4,0.05307648330926895,0.9861529199277543,0.9861529469490051,0.9861529199277543,0.9861529199277543,0.5242177737016411,0.5302167636091039,-0.005998989907462726,-1.144369803622312,-496.42841282235895,-1463.802284164175,16475.599088903622
highest_gamma,val,1595,4,0.05277545005083084,0.9855508729680915,0.9855508804321289,0.9855508729680915,0.9855508729680915,0.4711273604056124,0.45916821984042344,0.011959140565188986,2.5384092647246983,989.6428000505184,6266.15040247905,29903.3349040173
highest_gamma,val,1578,4,0.05247441679239273,0.9849488260084287,0.9849488139152527,0.9849488260084287,0.9849488260084287,0.34441196754678643,0.32918497269407215,0.015226994852714282,4.421157302161918,1260.06427805181,7889.613328231094,35948.601008609054
highest_gamma,val,1599,4,0.05217341333627701,0.9843467790487658,0.9843468070030212,0.9843467790487658,0.9843467790487658,0.46173699730072654,0.4095915379168295,0.05214545938389703,11.293324920622508,4315.141054936248,24564.915380406364,74520.70967080179
highest_gamma,val,1579,4,0.0518723800778389,0.983744732089103,0.983744740486145,0.983744732089103,0.983744732089103,0.3544462285168802,0.33689950328092405,0.01754672523595613,4.950461825867752,1452.0266067258417,8802.140551974639,34778.98119082787
highest_gamma,val,1480,4,0.05157134681940079,0.9831426851294401,0.9831426739692688,0.9831426851294401,0.9831426851294401,0.4533246808324858,0.46400065228205395,-0.010675971449568167,-2.355038651317816,-883.4579893946648,-3019.681423068412,24490.66251252646
highest_gamma,val,1571,4,0.051270343363285065,0.9825406381697772,0.9825406670570374,0.9825406381697772,0.9825406381697772,0.3404642367996317,0.3211063331474634,0.01935790365216833,5.685737754465161,1601.9052430242336,9951.764537262015,41753.04932649804
highest_gamma,val,1580,4,0.050969310104846954,0.9819385912101144,0.9819386005401611,0.9819385912101144,0.9819385912101144,0.38570146941624556,0.3766587122323119,0.009042757183933658,2.344496430780977,748.3062424848758,5155.267935911456,29133.048534872923
highest_gamma,val,1600,4,0.050668276846408844,0.9813365442504516,0.9813365340232849,0.9813365442504516,0.9813365442504516,0.4847647293429972,0.4387724151086553,0.04599231423434191,9.487553745231303,3805.9559875202613,22098.939004605127,65527.14839254902
highest_gamma,val,1496,4,0.050367243587970734,0.9807344972907887,0.9807344675064087,0.9807344972907887,0.9807344972907887,0.5242750517491578,0.5268948209583434,-0.0026197692091856073,-0.49969366279115834,-216.79114159852907,-197.70636390714125,17438.831585562486
highest_gamma,val,1581,4,0.05006624013185501,0.9801324503311258,0.9801324605941772,0.9801324503311258,0.9801324503311258,0.3804619595191601,0.3519773150365079,0.0284846444826522,7.486857429492293,2357.1613002284357,14290.584409962577,50340.730835600785
highest_gamma,val,1594,4,0.0497652068734169,0.979530403371463,0.979530394077301,0.979530403371463,0.979530403371463,0.4776666668393136,0.44426083565122687,0.03340583118808671,6.9935445588302665,2764.3993424765504,16026.41691677012,42986.01198967814
highest_gamma,val,1582,4,0.04946417361497879,0.9789283564118001,0.9789283275604248,0.9789283564118001,0.9789283564118001,0.40085659671379603,0.3700466153452133,0.030809981368582706,7.6860357597109585,2549.587578212955,15279.87758510123,48395.55594691821
highest_gamma,val,1601,4,0.04916317015886307,0.9783263094521373,0.9783263206481934,0.9783263094521373,0.9783263094521373,0.4620352297843417,0.42623018598182344,0.035805043802518255,7.749418549583442,2962.9389847459897,17516.15732843798,49819.700122734874
highest_gamma,val,1583,4,0.04886213690042496,0.9777242624924745,0.9777242541313171,0.9777242624924745,0.9777242624924745,0.41058206297593897,0.37481140556894876,0.0357706574069902,8.712182200001866,2960.0934417432545,18019.77168899192,58831.70481151724
highest_gamma,val,1584,4,0.04856110364198685,0.9771222155328115,0.9771221876144409,0.9771222155328115,0.9771222155328115,0.4261689009658136,0.3955711906030862,0.030597710362727404,7.179714496619708,2532.0217279364188,15105.902025044292,42640.4296130199
highest_gamma,val,1602,4,0.048260100185871124,0.9765201685731487,0.9765201807022095,0.9765201685731487,0.9765201685731487,0.43132556175346476,0.41417723258919126,0.0171483291642735,3.9757275443079516,1419.058535001961,9124.446015726702,36745.67436650693
highest_gamma,val,1570,4,0.047959066927433014,0.9759181216134859,0.9759181141853333,0.9759181216134859,0.9759181216134859,0.33830029662151007,0.31910727722502336,0.01919301939648671,5.673367593277589,1588.2607410980672,10320.44843285042,42561.22745642178
highest_gamma,val,1593,4,0.047658033668994904,0.975316074653823,0.975316047668457,0.975316074653823,0.975316074653823,0.4620095822324695,0.42169662808395464,0.04031295414851488,8.725566676283913,3335.9775816979018,20292.39904737937,58601.74114893343
highest_gamma,val,1497,4,0.04735703021287918,0.9747140276941602,0.9747140407562256,0.9747140276941602,0.9747140276941602,0.5294363195371224,0.5308365077766797,-0.0014001882395572318,-0.2644677344352563,-115.86837719984032,223.17922230950262,17628.93188820777
highest_gamma,val,1585,4,0.04705599695444107,0.9741119807344973,0.9741119742393494,0.9741119807344973,0.9741119807344973,0.4375304462810291,0.3981783145804722,0.0393521317005569,8.994147043947825,3256.467602484481,19983.640297371618,57009.03501590056
highest_gamma,val,1603,4,0.04675496369600296,0.9735099337748344,0.9735099077224731,0.9735099337748344,0.9735099337748344,0.41915295385710893,0.4281858417594367,-0.009032887902327758,-2.155033817418142,-747.4895396934298,-2399.069863174965,34173.39914066179
highest_gamma,val,1586,4,0.04645396023988724,0.9729078868151716,0.9729079008102417,0.9729078868151716,0.9729078868151716,0.4495157378582003,0.4086235240595908,0.04089221379860952,9.096948194394244,3383.912476262536,20965.020608465526,59282.60804970206
highest_gamma,val,1479,4,0.04615292698144913,0.9723058398555088,0.9723058342933655,0.9723058398555088,0.9723058398555088,0.4590545459651422,0.4666789057388739,-0.007624359773731659,-1.660883187138856,-630.9310199958418,-2381.7767873509756,22443.52348749886
highest_gamma,val,1592,4,0.04585189372301102,0.9717037928958459,0.9717037677764893,0.9717037928958459,0.9717037928958459,0.4536091763599346,0.42209666564928466,0.03151251071064992,6.947061998067924,2607.723286327702,16382.214905754838,47196.03146502628
highest_gamma,val,1587,4,0.045550890266895294,0.971101745936183,0.9711017608642578,0.971101745936183,0.971101745936183,0.4530944352300293,0.4199250877190876,0.033169347510941694,7.3206256647363395,2744.8298452254458,17252.17780352069,48024.18626739051
highest_gamma,val,1588,4,0.045249857008457184,0.9704996989765202,0.9704996943473816,0.9704996989765202,0.9704996989765202,0.45334245290366454,0.4137312490593781,0.03961120384428646,8.737589782420807,3277.9063405223933,21051.695688966145,65009.23700577101
highest_gamma,val,1591,4,0.044948823750019073,0.9698976520168573,0.9698976278305054,0.9698976520168573,0.9698976520168573,0.45658669455679723,0.4240292780482557,0.03255741650854155,7.130610001709448,2694.1913309148295,17208.155420650033,49464.79547395715
highest_gamma,val,1604,4,0.04464782029390335,0.9692956050571945,0.9692956209182739,0.9692956050571945,0.9692956050571945,0.40065965010173676,0.39644001705734944,0.0042196330443873276,1.0531714494623716,349.1830736891425,3297.0364582575367,30053.619777694847
highest_gamma,val,1569,4,0.04434678703546524,0.9686935580975317,0.9686935544013977,0.9686935580975317,0.9686935580975317,0.34243118408576945,0.32281315409324113,0.01961802999252832,5.729043061573081,1623.431217941703,11053.9759706112,42890.727398812654
highest_gamma,val,1589,4,0.04404575377702713,0.9680915111378687,0.9680914878845215,0.9680915111378687,0.9680915111378687,0.4594465348574359,0.416783286383746,0.04266324847368991,9.285791759628378,3530.4691376947885,23018.573882508743,67655.27316971119
highest_gamma,val,1590,4,0.04374475032091141,0.9674894641782059,0.96748948097229,0.9674894641782059,0.9674894641782059,0.4593653618039393,0.42434608814535674,0.03501927365858254,7.623403192844357,2897.914933795022,18928.40691674295,54107.19533932324
highest_gamma,val,1498,4,0.0434437170624733,0.9668874172185431,0.9668874144554138,0.9668874172185431,0.9668874172185431,0.531694347694325,0.5362526592899703,-0.004558311595645348,-0.8573180466206414,-377.2094011628433,-1419.0401898214946,17301.431330339306
highest_gamma,val,1605,4,0.04314268380403519,0.9662853702588802,0.9662853479385376,0.9662853702588802,0.9662853702588802,0.3785197669128819,0.37715773843793216,0.0013620284749497613,0.35983021073328475,112.71058035904207,1925.931629795252,29502.216123527523
highest_gamma,val,1478,4,0.042841680347919464,0.9656833232992174,0.9656833410263062,0.9656833232992174,0.9656833232992174,0.45838867878878187,0.46214032803755745,-0.0037516492487755793,-0.8184428242618703,-310.45647863467457,-815.7485731591019,23246.081214510323
highest_gamma,val,1568,4,0.042540647089481354,0.9650812763395545,0.9650812745094299,0.9650812763395545,0.9650812763395545,0.33648497743029593,0.31775076077000425,0.01873421666029168,5.567623494921862,1550.2938970724572,10949.539575640063,43226.35627402238
highest_gamma,val,1499,4,0.04223961383104324,0.9644792293798916,0.9644792079925537,0.9644792293798916,0.9644792293798916,0.5293891135752125,0.5345633638847382,-0.005174250309525785,-0.9774002103257566,-428.179561613877,-1835.8974649964182,16532.641422030225
highest_gamma,val,1606,4,0.04193861037492752,0.9638771824202288,0.9638772010803223,0.9638771824202288,0.9638771824202288,0.3456688224835091,0.3473001780820058,-0.0016313555984966976,-0.471941781377904,-134.99793848679838,310.25822677693736,26586.32754405307
highest_gamma,val,1567,4,0.04163757711648941,0.963275135460566,0.963275134563446,0.963275135460566,0.963275135460566,0.33517314975859014,0.3175659139029275,0.01760723585566265,5.253176117581118,1457.0339815277948,10364.363458025096,38812.34341791105
highest_gamma,val,1566,4,0.0413365438580513,0.962673088500903,0.9626730680465698,0.962673088500903,0.962673088500903,0.32847940769160083,0.312109254523792,0.01637015316780882,4.983616258580889,1354.6629149425135,9890.767706725683,41074.512462930084
highest_gamma,val,1477,4,0.04103554040193558,0.9620710415412402,0.9620710611343384,0.9620710415412402,0.9620710415412402,0.4692857173266904,0.4734011020435829,-0.0041153847168924895,-0.8769465093325203,-340.5563160922902,-1132.8729258318574,22953.066563373344
best_sse_gain,test,1285,2,0.0434437170624733,0.9749487254614708,0.9668874144554138,0.9749487254614708,0.9753882215060065,0.45079251924759445,0.4444294197116575,0.006363099535936945,1.4115361866602003,526.5592127978525,4542.6608141658235,34816.03295635767
best_sse_gain,test,1286,2,0.04314268380403519,0.9727512452387929,0.9662853479385376,0.9727512452387929,0.9724582478757691,0.4571032546097374,0.45085425521971556,0.0062489993900218255,1.3670870480581143,517.1171975230827,4431.691836188604,33264.96217357287
best_sse_gain,test,1288,2,0.042841680347919464,0.9714327571051861,0.9656833410263062,0.9714327571051861,0.9712862584236742,0.45510976334899994,0.44911957051245593,0.005990192836544006,1.3162083784940557,495.7004376096884,4426.101540913668,35793.92790279142
