horizon,target_index,alpha_raw,alpha_clipped,alpha_shrunk,denominator,reliability,alpha_rank_desc
192,42,0.5065448477559935,0.5065448477559935,0.5728300419455711,5924.7554106764055,0.5034724854478769,109
192,43,0.5517258572331246,0.5517258572331246,0.5999769152632343,4851.781870970762,0.4536575876917051,95
192,44,0.9363906584026112,0.9363906584026112,0.8340773487183396,11081.177004414349,0.6547531584560635,1
192,45,0.6708630849939836,0.6708630849939836,0.6598513676472345,10511.032847021495,0.6427169757941179,52
192,46,0.8045392299930583,0.8045392299930583,0.7202654208553871,5562.173608390802,0.4876874217992695,24
192,47,0.4285977089929887,0.4285977089929887,0.5366671246142974,5589.227218828148,0.4888997726476941,124
192,48,0.6246601790162406,0.6246601790162406,0.6321354259781231,6180.466600113217,0.5140324466189765,73
192,49,0.5669907482048382,0.5669907482048382,0.6029873631835467,6014.82877642155,0.5072441537519411,91
192,50,0.903142148427056,0.903142148427056,0.774426067873174,6100.308193514217,0.5107708468033471,11
192,51,0.2800488186815005,0.2800488186815005,0.454726181689287,6198.901592058449,0.5147764143939291,135
192,52,0.65289555154995,0.65289555154995,0.646520376870549,5937.274769163977,0.5040001633704889,61
192,53,0.8864144813374258,0.8864144813374258,0.753418695796146,4981.068268551673,0.4601832723638616,15
192,54,0.5785756492479446,0.5785756492479446,0.6066628128776115,6944.016167271174,0.5430509043523852,89
192,55,0.6654321396867456,0.6654321396867456,0.6516046259302408,4885.807896402456,0.4553902882511365,57
192,56,0.7601809907752155,0.7601809907752155,0.6964084769340063,5164.431102292079,0.4691755674537856,32
192,57,0.343789612680398,0.343789612680398,0.5012075754569941,5153.259901943445,0.4686362994869561,132
192,58,0.2768919918656508,0.2768919918656508,0.4631009285096261,5552.224925280567,0.4872401447351803,134
192,59,0.7243488805968558,0.7243488805968558,0.6828596702079945,6030.066319626461,0.5078765405571143,39
192,60,0.5021404248153655,0.5021404248153655,0.5677441290408919,6439.281164520872,0.5242728235628852,110
192,61,0.533229869318895,0.533229869318895,0.5866361209392298,5843.028493951246,0.5,104
192,62,0.4499030046388169,0.4499030046388169,0.5484780672475478,5427.466448492816,0.4815641616636796,122
192,63,0.9789251735401076,0.9789251735401076,0.8018362236823012,5338.368560067345,0.4774330554828779,2
192,64,0.529562779985349,0.529562779985349,0.5874130951004469,5315.690453852583,0.476371031362769,103
192,65,0.5705963816204167,0.5705963816204167,0.6069474409554846,5319.642175639652,0.4765564024146393,88
192,66,1.034082835935736,1.0,0.8005540662358286,4702.399201939833,0.4459183010445443,4
192,67,0.7056246941212109,0.7056246941212109,0.67172380478844,5460.491299370102,0.4830788461658126,46
192,68,0.5061821138389446,0.5061821138389446,0.5488256294832738,12498.548041056569,0.6814325920785,121
192,69,0.3935849747337751,0.3935849747337751,0.4981195062691668,7932.874806993987,0.5758515164990795,133
192,70,0.4558032697908085,0.4558032697908085,0.5361914812331167,7548.416692640948,0.5636745390406844,125
192,71,0.4128330725227779,0.4128330725227779,0.5293758363631476,5548.415903438215,0.4870686903154904,127
192,72,0.628967575089179,0.628967575089179,0.6344272082909028,6009.481517851375,0.5070218470068525,71
192,73,0.8213082156696311,0.8213082156696311,0.7696876190960722,14674.77944658561,0.7152216011142581,13
192,74,0.717145800596399,0.717145800596399,0.6768739578305479,5343.882659331381,0.4776906320350368,43
192,75,0.8276669392638532,0.8276669392638532,0.7301256796893245,5396.273665980006,0.4801253306649256,22
192,76,0.6320276382744716,0.6320276382744716,0.6356500374845525,7084.955994594259,0.5480325259418198,69
192,77,0.4053869879364813,0.4053869879364813,0.5248728305370828,5631.9552260435685,0.4908028946681689,128
192,78,0.4866090807050141,0.4866090807050141,0.5663409455526867,5401.097025245677,0.4803483397641254,112
192,79,0.4670669241785608,0.4670669241785608,0.5526201350316944,5970.67742737571,0.5054025779156235,117
192,80,0.4058830204122212,0.4058830204122212,0.5185309024996723,6302.781452656775,0.5189264018096185,130
192,81,0.2302321950081693,0.2302321950081693,0.4193024695109345,6821.746816929263,0.538639387551439,136
192,82,0.065291930964576,0.065291930964576,0.2740785598798046,10241.733373218452,0.636735157026021,137
192,83,0.6721523942388714,0.6721523942388714,0.6558133116770596,5639.854397655697,0.4911531756348375,54
192,84,0.7207309866398237,0.7207309866398237,0.6801435737651513,5773.032688962858,0.4969871110402146,40
192,85,0.9683965328621652,0.9683965328621652,0.8010414765796388,5621.1170022960105,0.4903214988100126,3
192,86,0.859868355695645,0.859868355695645,0.752786206069282,6151.963086407734,0.5128776494083727,17
192,87,0.8385781113069656,0.8385781113069656,0.7415888314003175,6117.57147838868,0.5114769737752429,20
192,88,0.5775373517006832,0.5775373517006832,0.6095947314284437,5549.624960416872,0.4871231256743845,87
192,89,0.916203176045464,0.916203176045464,0.7821516228816041,6194.246760205291,0.5145887777274499,6
192,90,0.6872674247581646,0.6872674247581646,0.6641466097072966,6091.55620895244,0.5104120805703749,49
192,91,0.7957450897562058,0.7957450897562058,0.7187733556400375,5976.575463425427,0.5056493842753012,25
192,92,0.6798406215192548,0.6798406215192548,0.6600674114106415,5917.44445927648,0.5031638168643894,51
192,93,0.6418092508994832,0.6418092508994832,0.640870310481531,5152.2596927111845,0.4685879628840478,65
192,94,0.4543406294740864,0.4543406294740864,0.5491374131835783,5603.146510783814,0.4895213037076492,120
